Palabra 1,Palabra 2,Palabra 3,Probabilidad,Posibles soluciones,Conteo de Coincidencias
panty,juñis,roble,81.08843537414967,roble,1
henry,flipa,justo,81.08843537414967,justo,1
henry,fosil,mugad,81.08843537414967,fosil,1
flash,norte,pijuy,81.08843537414967,norte,1
flash,bruto,jiñen,81.08843537414967,bruto,1
panty,quifs,roble,81.08843537414967,roble,1
panty,bruñe,fosil,81.08843537414967,fosil,1
brandy,fumes,hielo,81.08843537414967,hielo,1
sprint,glayo,queja,81.08843537414967,queja,1
rugby,henos,mitad,81.08843537414967,mitad,1
henry,flujo,pista,81.08843537414967,pista,1
clips,debut,fango,81.08843537414967,debut,1
vichy,grant,lejos,81.08843537414967,lejos,1
hertz,culpa,fijos,81.08843537414967,culpa,1
films,droga,huyen,81.08843537414967,droga,1
rugby,divan,hotel,81.08843537414967,hotel,1
panty,bruñi,lejos,81.08843537414967,lejos,1
henry,ambos,fluid,81.08843537414967,ambos,1
chuts,forje,lapiz,81.08843537414967,lapiz,1
panty,juñes,libro,81.08843537414967,libro,1
brandy,light,vuelo,81.08843537414967,vuelo,1
panty,gruñi,lejos,81.08843537414967,lejos,1
golfs,debut,pican,81.08843537414967,debut,1
golfs,pince,tumba,81.08843537414967,tumba,1
brandy,films,hueso,81.08843537414967,hueso,1
brandy,mugil,sueño,81.08843537414965,sueño,1
lycra,heñid,punto,81.08843537414965,punto,1
henry,cuñas,movil,81.08843537414965,movil,1
chips,bonga,mujer,81.08843537414965,mujer,1
brandy,cutos,movil,81.08843537414965,movil,1
clubs,heñid,vapor,81.08843537414965,vapor,1
rugby,dijes,vocal,81.08843537414965,vocal,1
pymes,brazo,lucid,81.08843537414965,brazo,1
chips,jabon,mugre,81.08843537414965,jabon,1
chips,borde,fugan,81.08843537414965,borde,1
grand,bicho,pujes,81.08843537414965,bicho,1
chuts,bizme,droga,81.08843537414965,droga,1
vichy,laser,muñon,81.08843537414965,laser,1
chuts,bizme,grado,81.08843537414965,grado,1
vichy,roñen,salud,81.08843537414965,salud,1
panty,heñid,lucro,81.08843537414965,lucro,1
rugby,jimes,vocal,81.08843537414965,vocal,1
spray,bizmo,dulce,81.08843537414965,dulce,1
vichy,lañen,sudor,81.08843537414965,sudor,1
chuts,brazo,gemid,81.08843537414965,brazo,1
henry,muñis,vocal,81.08843537414965,vocal,1
brandy,movil,zotes,81.08843537414965,movil,1
chips,bufen,grado,81.08843537414965,grado,1
chips,bufen,gramo,81.08843537414965,gramo,1
chefs,binad,grupo,81.08843537414965,grupo,1
chips,bufen,droga,81.08843537414965,droga,1
henry,puzol,vista,81.08843537414965,vista,1
vichy,lunes,roñad,81.08843537414965,lunes,1
brandy,movil,tusco,81.08843537414965,movil,1
chist,droga,zumbe,81.08843537414965,droga,1
spray,dulce,zombi,81.08843537414965,dulce,1
panty,chuño,lider,81.08843537414965,lider,1
vichy,ludan,señor,81.08843537414965,señor,1
chips,bogan,mujer,81.08843537414965,mujer,1
rugby,dañes,limon,81.08843537414965,limon,1
creps,jabon,muñid,81.08843537414965,jabon,1
rugby,cejas,movil,81.08843537414965,movil,1
flash,mugid,pobre,81.08843537414965,pobre,1
brandy,cutis,movil,81.08843537414965,movil,1
brandy,ictus,movil,81.08843537414965,movil,1
chist,grado,zumbe,81.08843537414965,grado,1
brandy,movil,tucos,81.08843537414965,movil,1
vichy,muñen,solar,81.08843537414965,solar,1
rugby,lindo,ñames,81.08843537414965,lindo,1
brandy,muñes,siglo,81.08843537414965,siglo,1
henry,movil,ñucas,81.08843537414965,movil,1
vichy,leñan,sudor,81.08843537414965,sudor,1
chips,mundo,vezar,81.08843537414965,mundo,1
chips,mundo,veraz,81.08843537414965,mundo,1
light,mujer,yodan,81.02040816326532,mujer,1
hertz,juñid,salon,81.02040816326532,salon,1
lunch,fijad,pobre,81.02040816326532,pobre,1
brandy,chile,queso,81.02040816326532,queso,1
vichy,luxes,norma,81.02040816326532,norma,1
rugby,limon,sexad,81.02040816326532,limon,1
chuts,favor,jeliz,81.02040816326532,favor,1
cents,fibra,juzgo,81.02040816326532,fibra,1
hertz,final,ñudos,81.02040816326532,final,1
vichy,luxes,ronda,81.02040816326532,ronda,1
hertz,juñas,lindo,81.02040816326532,lindo,1
brandy,chelo,esqui,81.02040816326532,esqui,1
light,fruye,mando,81.02040816326532,mando,1
vichy,luxas,menor,81.02040816326532,menor,1
hertz,juñas,limon,81.02040816326532,limon,1
light,buzan,señor,81.02040816326532,señor,1
golfs,tumba,venci,81.02040816326532,tumba,1
brandy,hielo,mufti,81.02040816326532,hielo,1
short,feliz,ñandu,81.02040816326532,feliz,1
brandy,cheli,queso,81.02040816326532,queso,1
short,feliz,muñan,81.02040816326532,feliz,1
vichy,luxar,menos,81.02040816326532,menos,1
flash,niñez,tumor,81.02040816326532,tumor,1
light,sabor,zuñen,81.02040816326532,sabor,1
rugby,mando,silex,81.02040816326532,mando,1
golfs,debut,vinca,81.02040816326532,debut,1
vichy,donar,luxes,81.02040816326532,donar,1
flash,ritmo,zuñen,81.02040816326532,ritmo,1
rugby,lindo,sexma,81.02040816326532,lindo,1
rugby,cejos,mitad,81.02040816326532,mitad,1
rugby,cefos,mitad,81.02040816326532,mitad,1
henry,flujo,vista,81.02040816326532,vista,1
light,favor,pujes,81.02040816326532,favor,1
hertz,fosil,ñandu,81.02040816326532,fosil,1
hertz,fosil,muñan,81.02040816326532,fosil,1
panty,grifo,luxes,81.02040816326532,grifo,1
brandy,esqui,loche,81.02040816326532,esqui,1
light,sobre,zuñan,81.02040816326532,sobre,1
brandy,esqui,lecho,81.02040816326532,esqui,1
panty,boxes,fluir,81.02040816326532,fluir,1
zincs,extra,fluyo,81.02040816326532,extra,1
brandy,mixto,vuelo,81.02040816326532,vuelo,1
brandy,chulo,esqui,81.02040816326532,esqui,1
brandy,hotel,jumil,81.02040816326532,hotel,1
brandy,hotel,mufti,81.02040816326532,hotel,1
light,obras,zuñen,81.02040816326532,obras,1
vichy,laxen,sudor,81.02040816326532,sudor,1
brandy,esqui,lucho,81.02040816326532,esqui,1
vichy,luxas,orden,81.02040816326532,orden,1
henry,culpa,mixto,81.02040816326532,culpa,1
clips,extra,juzgo,81.02040816326532,extra,1
light,funde,mayor,81.02040816326532,mayor,1
flash,norte,zuñid,81.02040816326532,norte,1
henry,fuljo,vista,81.02040816326532,vista,1
henry,flota,mugid,81.02040816326532,flota,1
light,mujer,zocad,81.0204081632653,mujer,1
chips,orden,zumba,81.0204081632653,orden,1
pymes,curva,gibon,81.0204081632653,curva,1
henry,cuños,mitad,81.0204081632653,mitad,1
clips,debut,mazno,81.0204081632653,debut,1
chips,grano,mudez,81.0204081632653,grano,1
films,pecho,ruñad,81.0204081632653,pecho,1
chips,buzon,madre,81.0204081632653,madre,1
zincs,humad,pobre,81.0204081632653,pobre,1
films,chuño,pared,81.0204081632653,pared,1
corps,heñid,tumba,81.0204081632653,tumba,1
vichy,letra,muñon,81.0204081632653,letra,1
films,chuño,padre,81.0204081632653,padre,1
panty,lider,zuños,81.0204081632653,lider,1
vichy,leñan,tumor,81.0204081632653,tumor,1
vichy,leñad,turno,81.0204081632653,turno,1
brandy,cuños,hielo,81.0204081632653,hielo,1
henry,costa,muñid,81.0204081632653,costa,1
chips,donar,zumbe,81.0204081632653,donar,1
brandy,cheli,sueño,81.0204081632653,sueño,1
henry,gusto,lapiz,81.0204081632653,lapiz,1
chips,brazo,muden,81.0204081632653,brazo,1
chips,doble,gruña,81.0204081632653,doble,1
vichy,lento,ruñad,81.0204081632653,lento,1
vichy,lento,ñurda,81.0204081632653,lento,1
chips,brazo,dumen,81.0204081632653,brazo,1
henry,busto,lapiz,81.0204081632653,lapiz,1
creps,habiz,mundo,81.0204081632653,mundo,1
rugby,jacte,movil,81.0204081632653,movil,1
pymes,bingo,curva,81.0204081632653,curva,1
bruts,hoyen,lapiz,81.0204081632653,lapiz,1
chips,mudez,rango,81.0204081632653,rango,1
zincs,amplo,debut,81.0204081632653,debut,1
pymes,cundi,favor,81.0204081632653,favor,1
brandy,chile,sueño,81.0204081632653,sueño,1
clubs,mitad,pezon,81.0204081632653,mitad,1
zincs,debut,ploma,81.0204081632653,debut,1
chuts,borde,ñampi,81.0204081632653,borde,1
clubs,hiñen,mayor,81.0204081632653,mayor,1
zincs,debut,palmo,81.0204081632653,debut,1
henry,cuñad,siglo,81.0204081632653,siglo,1
prest,gañid,mucho,81.0204081632653,mucho,1
rugby,campo,visen,81.0204081632653,campo,1
rugby,campo,venis,81.0204081632653,campo,1
vichy,lañen,tumor,81.0204081632653,tumor,1
light,fumad,pobre,81.0204081632653,pobre,1
rugby,pince,vamos,81.0204081632653,vamos,1
brandy,cuñes,hielo,81.0204081632653,hielo,1
sprint,fuego,vezad,81.0204081632653,fuego,1
pymes,cubri,vagon,81.0204081632653,vagon,1
chips,breza,mundo,81.0204081632653,mundo,1
films,chuña,poder,81.0204081632653,poder,1
lunch,bizme,vapor,81.0204081632653,vapor,1
clips,tumba,zendo,81.0204081632653,tumba,1
chips,buzad,menor,81.0204081632653,menor,1
vichy,roñad,tunel,81.0204081632653,tunel,1
rugby,limon,tañed,81.0204081632653,limon,1
hertz,puyan,siglo,81.0204081632653,siglo,1
films,ducha,preño,81.0204081632653,ducha,1
rugby,movil,pesad,81.0204081632653,movil,1
chips,bezar,mundo,81.0204081632653,mundo,1
chips,berza,mundo,81.0204081632653,mundo,1
cents,mugid,plazo,81.0204081632653,plazo,1
zincs,golpe,mutad,81.0204081632653,golpe,1
sprint,oveja,zumbo,81.0204081632653,oveja,1
pymes,favor,uncid,81.0204081632653,favor,1
films,pecho,ñurda,81.0204081632653,pecho,1
sprint,oveja,zumbe,81.0204081632653,oveja,1
sprint,oveja,zumba,81.0204081632653,oveja,1
zincs,humor,pegad,81.0204081632653,humor,1
chuts,diñen,mayor,81.0204081632653,mayor,1
sprint,buzad,oveja,81.0204081632653,oveja,1
chips,ronda,zumbe,81.0204081632653,ronda,1
bruts,campo,heñid,81.0204081632653,campo,1
rugby,pesca,vidon,81.0204081632653,pesca,1
vichy,multa,roñen,81.0204081632653,multa,1
brandy,hielo,ñucos,81.0204081632653,hielo,1
chefs,bravo,ungid,81.0204081632653,bravo,1
zincs,debut,lampo,81.0204081632653,debut,1
henry,lapiz,tubos,81.0204081632653,lapiz,1
spray,lento,zuñid,81.0204081632653,lento,1
sprint,juego,vezad,81.0204081632653,juego,1
henry,mitad,ñucos,81.0204081632653,mitad,1
chips,mundo,zebra,81.0204081632653,mundo,1
light,puyes,razon,81.0204081632653,razon,1
films,coged,junta,80.95238095238096,junta,1
chefs,jabri,mundo,80.95238095238096,mundo,1
vichy,luxen,tramo,80.95238095238096,tramo,1
films,juzga,poner,80.95238095238096,poner,1
films,traje,ñuzco,80.95238095238096,traje,1
rugby,falso,tiñen,80.95238095238096,falso,1
rugby,jiñen,salto,80.95238095238096,salto,1
chuts,feliz,jorga,80.95238095238096,feliz,1
grand,fijes,mucho,80.95238095238096,mucho,1
chuts,feliz,gorja,80.95238095238096,feliz,1
chuts,feliz,grajo,80.95238095238096,feliz,1
chuts,feliz,jabro,80.95238095238096,feliz,1
chuts,feliz,jarbo,80.95238095238096,feliz,1
chuts,feliz,jobar,80.95238095238096,feliz,1
rugby,fañen,listo,80.95238095238096,listo,1
golfs,mujer,pinza,80.95238095238096,mujer,1
rugby,fosil,tañen,80.95238095238096,fosil,1
hertz,bujos,facil,80.95238095238096,facil,1
vichy,luxan,metro,80.95238095238096,metro,1
chuts,bifaz,reloj,80.95238095238096,reloj,1
chefs,bruji,mando,80.95238095238096,mando,1
bruts,feliz,jocha,80.95238095238096,feliz,1
films,bruja,pezon,80.95238095238096,bruja,1
golfs,junce,mitad,80.95238095238096,mitad,1
brandy,coqui,hotel,80.95238095238096,hotel,1
rugby,jiñas,lento,80.95238095238096,lento,1
rugby,lejos,tiñan,80.95238095238096,lejos,1
chist,fugaz,reloj,80.95238095238096,reloj,1
chefs,brazo,tijul,80.95238095238096,brazo,1
rugby,jiñan,lotes,80.95238095238096,lotes,1
henry,album,coxis,80.95238095238096,album,1
vichy,luxen,tomar,80.95238095238096,tomar,1
vichy,laxen,tumor,80.95238095238096,tumor,1
rugby,finto,señal,80.95238095238096,señal,1
films,junza,pobre,80.95238095238096,pobre,1
brandy,quilo,techo,80.95238095238096,techo,1
hertz,facil,jubos,80.95238095238096,facil,1
films,brazo,pujen,80.95238095238096,brazo,1
clubs,fonje,mitad,80.95238095238096,mitad,1
chefs,grija,mundo,80.95238095238096,mundo,1
golfs,juñid,parte,80.95238095238096,parte,1
chuts,aljez,grifo,80.95238095238096,grifo,1
brandy,exito,mugil,80.95238095238096,exito,1
chefs,gruji,mando,80.95238095238096,mando,1
films,junzo,pegar,80.95238095238096,pegar,1
chefs,dumir,jabon,80.95238095238096,jabon,1
hertz,facil,jugos,80.95238095238096,facil,1
brandy,exito,mugle,80.95238095238096,exito,1
films,cojan,debut,80.95238095238096,debut,1
chuts,index,mayor,80.95238095238096,mayor,1
rugby,señal,tifon,80.95238095238096,señal,1
vichy,luxad,norte,80.95238095238096,norte,1
brandy,cequi,hotel,80.95238095238096,hotel,1
films,grupo,zanje,80.95238095238096,grupo,1
chuts,bojar,feliz,80.95238095238096,feliz,1
hertz,campo,ungid,80.95238095238095,campo,1
vichy,moral,pubes,80.95238095238095,moral,1
brandy,cuple,viejo,80.95238095238095,viejo,1
pymes,cujin,grado,80.95238095238095,grado,1
brandy,lizos,techo,80.95238095238095,techo,1
pymes,lucha,vigor,80.95238095238095,lucha,1
lunch,grifo,vejad,80.95238095238095,grifo,1
zincs,debut,malvo,80.95238095238095,debut,1
pymes,lucha,virgo,80.95238095238095,lucha,1
pymes,lucha,vibro,80.95238095238095,lucha,1
vichy,madre,tupos,80.95238095238095,madre,1
rugby,almez,disco,80.95238095238095,disco,1
pymes,bajin,crudo,80.95238095238095,crudo,1
rugby,codez,islam,80.95238095238095,islam,1
pymes,droga,junci,80.95238095238095,droga,1
vichy,plega,sudor,80.95238095238095,sudor,1
rugby,movil,petad,80.95238095238095,movil,1
brandy,culpe,viejo,80.95238095238095,viejo,1
pymes,ducha,vitor,80.95238095238095,ducha,1
pymes,ducha,votri,80.95238095238095,ducha,1
vichy,gulas,poder,80.95238095238095,poder,1
vichy,dolar,pubes,80.95238095238095,dolar,1
vichy,lumas,pobre,80.95238095238095,pobre,1
pymes,cajon,urgid,80.95238095238095,cajon,1
pymes,cajon,gruid,80.95238095238095,cajon,1
pymes,cajon,rugid,80.95238095238095,cajon,1
pymes,cujin,droga,80.95238095238095,droga,1
pymes,cundo,fibra,80.95238095238095,fibra,1
vichy,muslo,pegar,80.95238095238095,pegar,1
chefs,punto,variz,80.95238095238095,punto,1
brandy,culpo,viejo,80.95238095238095,viejo,1
vichy,padre,tumos,80.95238095238095,padre,1
vichy,pared,tumos,80.95238095238095,pared,1
sprint,chuza,oveja,80.95238095238095,oveja,1
vichy,bulas,poder,80.95238095238095,poder,1
sprint,chuzo,oveja,80.95238095238095,oveja,1
hertz,movil,pujas,80.95238095238095,movil,1
vichy,golpe,surda,80.95238095238095,golpe,1
vichy,golpe,sumar,80.95238095238095,golpe,1
vichy,golpe,sudar,80.95238095238095,golpe,1
vichy,ludas,pobre,80.95238095238095,pobre,1
vichy,golpe,urdas,80.95238095238095,golpe,1
vichy,mudes,tropa,80.95238095238095,tropa,1
pymes,cunad,grifo,80.95238095238095,grifo,1
light,bruñe,campo,80.95238095238095,campo,1
rugby,celda,mizos,80.95238095238095,celda,1
vichy,mutas,poder,80.95238095238095,poder,1
light,cuñen,mayor,80.95238095238095,mayor,1
vichy,ludos,pegar,80.95238095238095,pegar,1
chips,fruta,venzo,80.95238095238095,fruta,1
vichy,dulas,pobre,80.95238095238095,pobre,1
vichy,lugar,podes,80.95238095238095,lugar,1
vichy,lugar,pedos,80.95238095238095,lugar,1
chips,fruta,vozne,80.95238095238095,fruta,1
vichy,baldo,super,80.95238095238095,super,1
vichy,grupo,lames,80.95238095238095,grupo,1
chips,luxad,mejor,80.95238095238095,mejor,1
vichy,grupo,ledas,80.95238095238095,grupo,1
vichy,grupo,lemas,80.95238095238095,grupo,1
vichy,grupo,males,80.95238095238095,grupo,1
vichy,grupo,melas,80.95238095238095,grupo,1
vichy,golpe,musar,80.95238095238095,golpe,1
vichy,grupo,melsa,80.95238095238095,grupo,1
vichy,golpe,muras,80.95238095238095,golpe,1
vichy,grupo,salme,80.95238095238095,grupo,1
vichy,lomba,super,80.95238095238095,super,1
vichy,mulsa,pobre,80.95238095238095,pobre,1
vichy,grupo,salde,80.95238095238095,grupo,1
vichy,broma,pulse,80.95238095238095,broma,1
pymes,banco,fruid,80.95238095238095,banco,1
vichy,dopes,lugar,80.95238095238095,lugar,1
pymes,ruñid,vocal,80.95238095238095,vocal,1
grand,feliz,pujos,80.95238095238095,feliz,1
vichy,broma,suple,80.95238095238095,broma,1
vichy,broma,pules,80.95238095238095,broma,1
vichy,grupo,sedal,80.95238095238095,grupo,1
vichy,broma,pelus,80.95238095238095,broma,1
lunch,pegar,zombi,80.95238095238095,pegar,1
chips,album,yervo,80.95238095238095,album,1
pymes,cunda,grifo,80.95238095238095,grifo,1
pymes,chuva,libro,80.95238095238095,libro,1
sprint,juego,zambo,80.95238095238095,juego,1
sprint,juego,zumba,80.95238095238095,juego,1
vichy,mulos,pegar,80.95238095238095,pegar,1
vichy,golpe,rudas,80.95238095238095,golpe,1
vichy,madre,putos,80.95238095238095,madre,1
vichy,dalgo,super,80.95238095238095,super,1
vichy,bulda,preso,80.95238095238095,preso,1
vichy,lambo,super,80.95238095238095,super,1
vichy,album,repos,80.95238095238095,album,1
volts,pegar,zuñid,80.95238095238095,pegar,1
chefs,muñid,valor,80.95238095238095,valor,1
vichy,album,pesor,80.95238095238095,album,1
vichy,album,peros,80.95238095238095,album,1
chefs,muñid,volar,80.95238095238095,volar,1
hertz,pijul,vamos,80.95238095238095,vamos,1
vichy,dobla,super,80.95238095238095,super,1
sprint,buzad,fuego,80.95238095238095,fuego,1
sprint,buzad,juego,80.95238095238095,juego,1
pymes,lugar,vicho,80.95238095238095,lugar,1
vichy,pumas,roble,80.95238095238095,roble,1
sprint,fecha,zuavo,80.95238095238095,fecha,1
henry,buzos,vital,80.95238095238095,vital,1
vichy,pagel,sudor,80.95238095238095,sudor,1
clips,fruta,yezgo,80.95238095238095,fruta,1
vichy,blusa,poder,80.95238095238095,poder,1
vichy,super,tomad,80.95238095238095,super,1
vichy,musgo,pelar,80.95238095238095,pelar,1
vichy,probe,salud,80.95238095238095,salud,1
vichy,duras,golpe,80.95238095238095,golpe,1
rugby,campo,viten,80.95238095238095,campo,1
vichy,duplo,saber,80.95238095238095,saber,1
vichy,pluma,sobre,80.95238095238095,sobre,1
vichy,droga,pules,80.95238095238095,droga,1
vichy,drusa,golpe,80.95238095238095,golpe,1
vichy,droga,pulse,80.95238095238095,droga,1
vichy,droga,suple,80.95238095238095,droga,1
hertz,jupas,movil,80.95238095238095,movil,1
clubs,mitad,vozne,80.95238095238095,mitad,1
clubs,mitad,venzo,80.95238095238095,mitad,1
cents,buzad,movil,80.95238095238095,movil,1
vichy,droga,pelus,80.95238095238095,droga,1
vichy,gluma,preso,80.95238095238095,preso,1
vichy,mudos,parte,80.95238095238095,parte,1
sprint,chauz,oveja,80.95238095238095,oveja,1
vichy,dupla,sobre,80.95238095238095,sobre,1
lunch,bizmo,pegar,80.95238095238095,pegar,1
vichy,gramo,pulse,80.95238095238095,gramo,1
vichy,gramo,pules,80.95238095238095,gramo,1
clips,favor,zuñen,80.95238095238095,favor,1
hertz,budin,campo,80.95238095238095,campo,1
vichy,gramo,pelus,80.95238095238095,gramo,1
vichy,mudes,optar,80.95238095238095,optar,1
vichy,gramo,suple,80.95238095238095,gramo,1
pymes,bruja,codin,80.95238095238095,bruja,1
vichy,dogal,super,80.95238095238095,super,1
vichy,mulas,pobre,80.95238095238095,pobre,1
pymes,cargo,fundi,80.95238095238095,cargo,1
vichy,bulos,padre,80.95238095238095,padre,1
vichy,bulos,pared,80.95238095238095,pared,1
sprint,fuego,zambo,80.95238095238095,fuego,1
vichy,mulso,pegar,80.95238095238095,pegar,1
vichy,dugos,pelar,80.95238095238095,pelar,1
vichy,dumes,optar,80.95238095238095,optar,1
vichy,ombus,pelar,80.95238095238095,pelar,1
sprint,fuego,zumba,80.95238095238095,fuego,1
vichy,amblo,super,80.95238095238095,super,1
vichy,mutad,preso,80.95238095238095,preso,1
vichy,doble,supra,80.95238095238095,doble,1
pymes,chivo,lugar,80.95238095238095,lugar,1
vichy,dumes,tropa,80.95238095238095,tropa,1
spray,buche,movil,80.95238095238095,movil,1
vichy,grado,pelus,80.95238095238095,grado,1
vichy,lumbo,pesar,80.95238095238095,pesar,1
light,cuñad,pobre,80.95238095238095,pobre,1
chefs,movil,ruñad,80.95238095238095,movil,1
vichy,doble,puras,80.95238095238095,doble,1
chefs,movil,ñurda,80.95238095238095,movil,1
brandy,golpe,hites,80.95238095238095,golpe,1
light,bruja,moved,80.95238095238095,bruja,1
vichy,pesad,tumor,80.95238095238095,tumor,1
brandy,golpe,hitos,80.95238095238095,golpe,1
vichy,grado,suple,80.95238095238095,grado,1
vichy,borde,pulsa,80.95238095238095,borde,1
vichy,borde,pulas,80.95238095238095,borde,1
grand,bicho,puzle,80.95238095238095,bicho,1
vichy,borde,supla,80.95238095238095,borde,1
vichy,empos,lugar,80.95238095238095,lugar,1
pymes,grado,junci,80.95238095238095,grado,1
vichy,grado,pules,80.95238095238095,grado,1
vichy,borde,lupas,80.95238095238095,borde,1
vichy,grado,pulse,80.95238095238095,grado,1
brandy,chulo,exito,80.88435374149661,exito,1
chips,album,voten,80.88435374149661,album,1
chefs,juñir,plato,80.88435374149661,plato,1
films,buzar,joven,80.88435374149661,joven,1
light,campo,nevus,80.88435374149661,campo,1
films,bruza,joven,80.88435374149661,joven,1
light,campo,venus,80.88435374149661,campo,1
light,bujes,favor,80.88435374149661,favor,1
chips,album,veton,80.88435374149661,album,1
